file,isLeela,isFry,isBender
Futurama_4_12889.png,1,0,0
Futurama_5_27265.png,1,1,1
Futurama_2_30529.png,0,0,0
Futurama_2_21169.png,1,1,0
Futurama_1_16513.png,0,1,1
Futurama_4_22657.png,1,0,0
Futurama_3_30481.png,0,1,1
Futurama_1_29713.png,0,0,0
Futurama_1_15625.png,0,1,1
Futurama_4_30313.png,0,0,0
Futurama_4_08977.png,0,0,0
Futurama_1_14233.png,1,0,0
Futurama_2_01417.png,1,1,1
Futurama_5_24529.png,1,1,0
Futurama_3_16321.png,0,1,1
Futurama_2_12577.png,1,1,1
Futurama_3_01897.png,0,1,1
Futurama_4_19801.png,1,0,0
Futurama_1_30001.png,0,1,0
Futurama_1_06049.png,0,1,0
Futurama_1_24985.png,1,1,1
Futurama_5_21697.png,1,1,1
Futurama_1_02833.png,0,1,0
Futurama_1_00145.png,0,0,0
Futurama_6_27241.png,0,1,0
Futurama_5_26521.png,1,1,1
Futurama_3_14857.png,0,1,0
Futurama_5_24817.png,0,0,1
Futurama_6_18337.png,0,0,0
Futurama_4_04153.png,1,0,1
Futurama_6_28489.png,0,0,0
Futurama_7_05233.png,0,1,0
Futurama_6_14257.png,1,1,0
Futurama_5_29401.png,1,1,1
Futurama_5_09865.png,0,1,0
Futurama_5_02353.png,1,1,1
Futurama_3_06913.png,0,1,1
Futurama_2_10753.png,0,1,0
Futurama_4_31537.png,0,0,0
Futurama_5_06817.png,0,0,0
Futurama_1_29449.png,0,0,0
Futurama_1_28009.png,0,0,0
Futurama_2_24265.png,1,1,1
Futurama_1_16177.png,0,1,1
Futurama_7_18289.png,1,1,0
Futurama_4_14425.png,0,0,0
Futurama_7_20905.png,0,1,1
Futurama_2_25345.png,1,0,0
Futurama_4_02497.png,0,0,0
Futurama_7_15241.png,0,0,0
Futurama_4_23713.png,0,0,0
Futurama_6_10105.png,1,1,0
Futurama_2_18649.png,1,1,0
Futurama_7_17545.png,0,0,0
Futurama_5_22417.png,1,1,1
Futurama_6_05689.png,1,0,0
Futurama_1_08089.png,0,1,0
Futurama_4_11569.png,1,0,0
Futurama_7_30553.png,0,0,0
Futurama_4_02713.png,0,1,0
Futurama_6_25105.png,0,0,0
Futurama_2_17281.png,1,1,0
Futurama_4_11233.png,1,1,0
Futurama_6_06361.png,0,1,0
Futurama_3_24361.png,1,0,1
Futurama_2_21385.png,0,0,0
Futurama_4_12337.png,0,1,0
Futurama_5_06985.png,0,0,1
Futurama_1_10777.png,0,1,0
Futurama_3_18865.png,1,1,1
Futurama_1_06289.png,1,1,0
Futurama_6_11425.png,0,0,1
Futurama_3_31081.png,0,0,0
Futurama_4_08809.png,0,0,0
Futurama_4_06121.png,1,0,1
Futurama_6_16177.png,0,1,0
Futurama_5_15385.png,0,0,0
Futurama_6_05209.png,0,1,0
Futurama_7_16225.png,0,0,0
Futurama_7_00529.png,0,0,1
Futurama_4_07657.png,0,0,0
Futurama_6_25081.png,0,0,0
Futurama_4_24361.png,1,1,1
Futurama_4_11881.png,1,0,0
Futurama_6_28657.png,1,1,1
Futurama_2_08353.png,1,1,0
Futurama_3_24865.png,1,0,1
Futurama_1_06553.png,1,1,0
Futurama_4_06625.png,0,0,0
Futurama_4_23833.png,0,0,0
Futurama_3_28705.png,0,1,1
Futurama_5_30457.png,0,0,0
Futurama_4_05137.png,0,0,0
Futurama_6_31201.png,0,0,0
Futurama_2_09049.png,0,1,0
Futurama_1_04057.png,0,1,0
Futurama_7_12433.png,0,0,0
Futurama_5_06121.png,0,0,0
Futurama_6_12601.png,0,1,1
Futurama_3_12265.png,1,1,1
Futurama_3_21025.png,0,1,1
Futurama_6_24073.png,0,0,0
Futurama_6_03121.png,0,1,0
Futurama_1_08881.png,1,0,0
Futurama_3_25465.png,0,0,1
Futurama_7_28657.png,1,1,1
Futurama_2_25153.png,1,1,1
Futurama_4_30601.png,0,0,0
Futurama_2_08281.png,1,1,0
Futurama_7_04945.png,0,0,0
Futurama_5_08041.png,0,0,1
Futurama_1_04441.png,0,0,0
Futurama_2_25177.png,1,1,1
Futurama_6_02377.png,0,1,0
Futurama_5_03265.png,0,1,1
Futurama_6_14113.png,0,0,0
Futurama_1_25465.png,0,0,0
Futurama_1_23593.png,1,0,0
Futurama_5_07777.png,1,0,0
Futurama_4_20329.png,0,0,0
Futurama_3_02281.png,0,1,0
Futurama_5_05161.png,1,1,0
Futurama_1_03001.png,0,1,0
Futurama_5_27865.png,0,0,0
Futurama_7_11737.png,0,1,0
Futurama_1_00313.png,0,0,0
Futurama_1_04897.png,0,0,0
Futurama_4_20353.png,0,0,0
Futurama_6_12817.png,1,1,1
Futurama_5_04177.png,1,1,0
Futurama_5_28225.png,0,0,0
Futurama_7_12361.png,0,0,0
Futurama_5_10513.png,0,1,0
Futurama_5_05089.png,0,0,1
Futurama_3_29545.png,0,0,1
Futurama_7_04585.png,1,1,1
Futurama_5_29305.png,0,0,0
Futurama_5_02569.png,0,0,0
Futurama_4_06289.png,0,1,0
Futurama_1_27265.png,0,1,0
Futurama_7_17137.png,1,1,0
Futurama_5_24961.png,1,1,0
Futurama_3_25081.png,0,0,1
Futurama_7_23353.png,0,1,1
Futurama_1_16609.png,0,1,1
Futurama_1_24625.png,1,1,1
Futurama_7_01897.png,0,0,0
Futurama_1_10537.png,0,1,0
Futurama_3_16633.png,1,1,0
Futurama_1_28489.png,0,0,0
Futurama_1_28609.png,0,0,1
Futurama_6_09865.png,0,0,0
Futurama_2_09121.png,0,1,0
Futurama_5_15433.png,0,0,0
Futurama_7_14593.png,1,1,1
Futurama_5_01897.png,0,0,0
Futurama_2_15049.png,1,1,0
Futurama_6_05473.png,0,0,1
Futurama_2_27481.png,0,1,0
Futurama_4_11041.png,0,0,0
Futurama_5_13417.png,0,0,0
Futurama_1_12289.png,0,0,1
Futurama_7_00049.png,0,0,0
Futurama_3_11041.png,1,1,0
Futurama_1_24265.png,1,1,0
Futurama_7_23833.png,0,1,1
Futurama_3_18529.png,0,1,1
Futurama_5_08065.png,0,0,0
Futurama_3_15577.png,0,1,1
Futurama_5_00193.png,1,1,0
Futurama_1_22969.png,0,1,1
Futurama_4_16201.png,0,0,0
Futurama_3_22393.png,0,1,0
Futurama_6_18721.png,0,0,0
Futurama_7_30697.png,0,0,0
Futurama_6_26089.png,0,1,0
Futurama_7_28489.png,0,0,0
Futurama_6_06913.png,0,0,0
Futurama_4_28153.png,1,1,1
Futurama_5_23881.png,0,0,0
Futurama_7_19561.png,0,1,1
Futurama_5_06265.png,0,0,0
Futurama_1_15553.png,0,0,1
Futurama_1_15961.png,0,1,1
Futurama_7_01129.png,0,0,1
Futurama_4_08113.png,0,1,0
Futurama_6_03577.png,0,1,0
Futurama_3_21121.png,0,1,1
Futurama_3_27361.png,0,1,1
Futurama_7_25465.png,0,1,1
Futurama_4_17785.png,1,0,0
Futurama_7_12937.png,0,0,0
Futurama_4_00865.png,0,0,0
Futurama_6_02497.png,0,0,0
Futurama_1_16129.png,0,1,1
Futurama_2_09265.png,0,1,0
Futurama_4_29233.png,1,1,1
Futurama_6_09649.png,1,1,1
Futurama_1_01441.png,0,0,0
Futurama_3_25297.png,0,0,1
Futurama_4_13441.png,0,0,0
Futurama_7_08569.png,0,0,1
Futurama_5_18313.png,0,0,0
Futurama_1_11521.png,0,1,1
Futurama_2_16729.png,0,1,0
Futurama_3_15145.png,0,0,1
Futurama_4_03457.png,1,0,1
Futurama_1_09361.png,1,1,0
Futurama_7_27145.png,0,1,1
Futurama_7_25177.png,0,0,1
Futurama_2_31369.png,0,0,0
Futurama_6_28969.png,0,1,0
Futurama_1_24385.png,1,1,0
Futurama_1_04489.png,0,0,0
Futurama_4_12097.png,1,1,0
Futurama_2_12169.png,0,1,0
Futurama_2_16657.png,1,1,0
Futurama_6_02017.png,0,1,0
Futurama_5_18265.png,0,0,0
Futurama_6_13057.png,1,1,1
Futurama_6_24601.png,0,0,0
Futurama_7_09865.png,1,1,1
Futurama_7_03889.png,0,0,1
Futurama_7_14257.png,0,1,0
Futurama_7_06913.png,0,1,0
Futurama_6_27289.png,0,1,0
Futurama_1_06649.png,1,1,0
Futurama_6_11401.png,0,1,0
Futurama_4_29401.png,0,0,0
Futurama_7_26833.png,0,0,1
Futurama_1_07945.png,1,1,0
Futurama_6_21481.png,0,0,0
Futurama_4_23761.png,0,0,0
Futurama_4_00145.png,1,0,0
Futurama_1_13033.png,0,1,1
Futurama_2_26353.png,1,0,0
Futurama_7_14449.png,1,1,1
Futurama_7_05521.png,1,1,0
Futurama_1_06937.png,1,1,0
Futurama_7_23233.png,0,1,0
Futurama_4_22681.png,0,0,0
Futurama_4_14305.png,1,1,1
Futurama_1_22585.png,0,1,0
Futurama_5_24649.png,0,0,0
Futurama_3_28945.png,1,0,0
Futurama_7_10753.png,0,1,0
Futurama_3_24913.png,1,0,1
Futurama_5_18025.png,1,0,0
Futurama_6_00025.png,0,0,0
Futurama_2_01321.png,0,0,0
Futurama_6_27073.png,0,1,0
Futurama_3_23065.png,0,0,1
Futurama_5_24241.png,1,1,0
Futurama_3_05017.png,0,0,0
Futurama_5_19057.png,1,1,0
Futurama_1_13969.png,0,0,0
Futurama_2_14785.png,0,0,1
Futurama_1_01777.png,0,1,0
Futurama_3_29281.png,0,1,1
Futurama_2_28345.png,1,0,0
Futurama_2_18169.png,1,1,0
Futurama_4_25561.png,0,1,1
Futurama_1_21217.png,0,0,1
Futurama_4_31585.png,0,0,0
Futurama_5_25369.png,1,1,1
Futurama_7_21241.png,0,1,1
Futurama_5_15841.png,0,0,0
Futurama_6_03649.png,0,1,0
Futurama_7_24289.png,0,0,0
Futurama_7_08041.png,0,0,0
Futurama_7_08353.png,1,1,0
Futurama_1_17449.png,1,0,0
Futurama_3_12121.png,1,1,1
Futurama_2_14017.png,0,1,0
Futurama_4_26641.png,1,0,0
Futurama_7_29521.png,1,0,0
Futurama_2_13345.png,0,0,0
Futurama_2_18817.png,0,0,0
Futurama_4_24025.png,0,0,0
Futurama_4_29593.png,1,1,1
Futurama_7_04153.png,0,0,1
Futurama_5_12001.png,1,1,0
Futurama_3_09073.png,0,0,1
Futurama_2_28297.png,0,1,0
Futurama_4_28609.png,1,1,1
Futurama_2_07993.png,1,0,0
Futurama_5_30049.png,1,1,1
Futurama_5_17257.png,0,0,0
Futurama_3_30841.png,0,0,0
Futurama_4_27097.png,1,0,0
Futurama_5_11905.png,1,1,0
Futurama_2_06649.png,1,0,0
Futurama_3_15889.png,0,1,1
Futurama_7_24097.png,0,1,1
Futurama_7_23449.png,0,1,1
Futurama_5_08161.png,0,0,0
Futurama_4_16057.png,1,0,0
Futurama_4_27433.png,1,0,0
Futurama_3_05761.png,1,0,0
Futurama_7_24553.png,0,1,0
Futurama_2_24961.png,0,0,0
Futurama_6_06505.png,1,1,0
Futurama_1_26113.png,1,1,1
Futurama_7_06817.png,0,1,0
Futurama_2_08593.png,0,0,0
Futurama_3_18385.png,1,1,1
Futurama_2_19201.png,0,0,0
Futurama_5_00025.png,0,0,0
Futurama_2_26401.png,1,1,0
Futurama_4_29017.png,0,1,1
Futurama_7_20065.png,0,1,0
Futurama_1_01177.png,0,1,0
Futurama_4_02017.png,1,0,0
Futurama_6_06673.png,0,0,0
Futurama_1_20497.png,0,1,1
Futurama_5_09577.png,0,1,0
Futurama_1_11905.png,0,1,0
Futurama_1_27025.png,0,0,0
Futurama_4_21337.png,1,1,1
Futurama_6_17929.png,0,1,0
Futurama_7_12265.png,0,0,0
Futurama_5_03745.png,1,1,1
Futurama_7_22753.png,0,1,0
Futurama_7_05929.png,1,0,0
Futurama_4_26593.png,1,0,0
Futurama_6_23785.png,0,0,0
Futurama_4_06409.png,0,1,0
Futurama_7_21913.png,0,1,1
Futurama_1_26233.png,1,1,1
Futurama_3_08737.png,0,1,1
Futurama_2_05713.png,0,0,1
Futurama_2_08761.png,1,0,0
Futurama_2_12289.png,0,1,1
Futurama_3_06121.png,0,1,1
Futurama_5_23953.png,0,0,0
Futurama_5_08473.png,0,0,1
Futurama_7_18001.png,1,0,0
Futurama_2_00601.png,0,0,0
Futurama_2_24385.png,1,1,0
Futurama_7_29833.png,0,1,0
Futurama_2_05065.png,0,1,0
Futurama_7_05329.png,0,1,0
Futurama_5_19849.png,0,0,1
Futurama_2_27889.png,0,1,0
Futurama_4_14761.png,0,0,0
Futurama_1_18505.png,1,0,0
Futurama_5_26929.png,1,1,1
Futurama_3_26425.png,1,1,0
Futurama_2_26305.png,0,1,0
Futurama_1_14353.png,1,0,0
Futurama_5_23305.png,1,1,0
Futurama_5_06289.png,0,0,0
Futurama_6_13249.png,1,1,0
Futurama_7_00265.png,0,0,0
Futurama_5_27337.png,0,0,0
Futurama_5_11857.png,0,0,0
Futurama_4_21169.png,0,0,0
Futurama_5_02497.png,0,1,1
Futurama_2_02713.png,0,1,1
Futurama_7_02377.png,0,0,0
Futurama_1_27385.png,0,0,1
Futurama_5_16273.png,0,0,0
Futurama_4_15193.png,0,0,0
Futurama_1_09817.png,1,1,0
Futurama_3_23569.png,0,0,1
Futurama_7_01057.png,0,0,1
Futurama_3_26953.png,1,1,1
Futurama_7_10945.png,0,1,0
Futurama_6_24721.png,0,0,0
Futurama_2_30889.png,0,0,0
Futurama_5_04105.png,0,1,1
Futurama_2_08977.png,0,1,0
Futurama_1_12097.png,0,1,0
Futurama_1_14185.png,1,0,0
Futurama_7_02689.png,0,0,0
Futurama_1_11473.png,0,1,0
Futurama_3_18625.png,1,1,0
Futurama_7_03361.png,0,0,0
Futurama_7_04225.png,1,1,1
Futurama_6_23065.png,0,0,0
Futurama_6_13297.png,1,1,0
Futurama_1_22129.png,0,1,0
Futurama_3_07513.png,0,0,1
Futurama_1_13513.png,0,1,1
Futurama_2_15529.png,1,1,0
Futurama_5_19873.png,0,0,1
Futurama_7_13225.png,0,0,0
Futurama_1_27841.png,0,0,0
Futurama_6_29185.png,0,0,0
Futurama_1_08209.png,1,0,0
Futurama_6_02281.png,0,1,0
Futurama_5_23161.png,0,0,0
Futurama_4_26401.png,1,0,0
Futurama_4_28945.png,0,1,1
Futurama_6_20905.png,0,0,0
Futurama_2_07825.png,1,0,0
Futurama_5_01609.png,0,1,0
Futurama_3_18841.png,1,1,1
Futurama_1_14785.png,0,1,1
Futurama_7_07873.png,0,0,1
Futurama_4_22249.png,0,0,0
Futurama_4_11977.png,1,0,0
Futurama_5_04753.png,1,1,1
Futurama_2_01801.png,0,0,0
Futurama_3_02545.png,1,1,1
Futurama_6_02665.png,1,1,0
Futurama_6_29905.png,0,0,0
Futurama_7_23809.png,0,1,1
Futurama_2_10801.png,0,1,0
Futurama_4_16873.png,1,0,0
Futurama_6_04513.png,1,0,0
Futurama_2_23257.png,0,1,0
Futurama_5_24841.png,1,1,0
Futurama_5_27457.png,0,0,0
Futurama_1_06121.png,1,1,0
Futurama_1_27049.png,1,0,0
Futurama_5_17329.png,0,0,0
Futurama_2_05137.png,0,1,0
Futurama_3_29113.png,0,1,1
Futurama_5_25609.png,0,0,0
Futurama_7_29161.png,1,0,0
Futurama_4_11641.png,1,0,0
Futurama_1_05305.png,0,0,0
Futurama_1_07033.png,1,1,0
Futurama_2_18529.png,1,1,0
Futurama_2_23473.png,1,1,1
Futurama_6_01897.png,0,0,0
Futurama_1_00937.png,0,1,0
Futurama_3_05401.png,0,1,1
Futurama_5_11209.png,1,0,1
Futurama_1_16105.png,0,1,1
Futurama_2_13177.png,0,0,0
Futurama_4_27265.png,1,0,0
Futurama_6_31225.png,0,0,0
Futurama_1_11137.png,0,0,0
Futurama_7_11329.png,0,1,0
Futurama_3_04033.png,0,1,0
Futurama_5_24721.png,0,0,1
Futurama_6_00337.png,0,1,0
Futurama_1_23545.png,1,0,0
Futurama_3_23233.png,0,0,1
Futurama_1_11641.png,0,1,1
Futurama_7_27313.png,0,0,1
Futurama_6_05665.png,1,0,1
Futurama_4_18625.png,1,0,0
Futurama_7_10657.png,0,1,0
Futurama_1_22201.png,0,1,1
Futurama_6_27481.png,1,0,1
Futurama_7_03577.png,0,0,0
Futurama_4_20641.png,1,0,0
Futurama_3_26545.png,1,1,0
Futurama_3_06985.png,0,0,1
Futurama_3_25369.png,0,0,1
Futurama_4_10057.png,1,0,0
Futurama_6_23401.png,0,0,0
Futurama_5_17905.png,0,0,0
Futurama_7_13249.png,0,0,0
Futurama_4_24001.png,0,0,0
Futurama_7_21025.png,0,0,1
Futurama_2_30001.png,0,0,0
Futurama_7_18481.png,1,1,0
Futurama_2_12265.png,0,1,1
Futurama_6_10369.png,1,1,1
Futurama_2_17137.png,1,1,0
Futurama_7_25729.png,0,1,0
Futurama_3_17257.png,0,1,1
Futurama_4_25825.png,0,0,1
Futurama_7_20953.png,0,1,1
Futurama_5_31201.png,0,0,0
Futurama_2_20017.png,0,0,1
Futurama_7_30241.png,0,0,0
Futurama_2_02185.png,0,0,0
Futurama_5_18505.png,0,0,0
Futurama_1_15145.png,0,1,1
Futurama_3_04393.png,0,0,0
Futurama_7_20329.png,0,1,0
Futurama_1_14833.png,0,1,1
Futurama_2_21361.png,0,0,0
Futurama_4_27001.png,1,0,0
Futurama_5_21457.png,0,0,1
Futurama_6_10921.png,0,0,0
Futurama_2_19657.png,0,0,1
Futurama_2_04201.png,0,1,0
Futurama_5_15817.png,0,0,0
Futurama_4_18505.png,1,0,0
Futurama_4_23065.png,1,1,1
Futurama_3_22585.png,0,1,0
Futurama_5_14977.png,1,1,0
Futurama_1_13201.png,0,1,1
Futurama_4_21121.png,0,0,0
Futurama_5_18409.png,0,0,0
Futurama_4_09265.png,0,0,0
Futurama_4_12697.png,0,0,0
Futurama_7_21937.png,0,1,1
Futurama_1_13345.png,0,0,0
Futurama_7_18937.png,1,1,0
Futurama_3_31369.png,0,0,0
Futurama_4_11809.png,1,0,0
Futurama_5_25513.png,1,1,0
Futurama_5_20593.png,0,0,1
Futurama_1_16393.png,1,0,0
Futurama_4_29809.png,1,0,0
Futurama_4_09721.png,0,0,0
Futurama_6_16921.png,0,0,0
Futurama_7_16561.png,0,0,0
Futurama_2_00121.png,1,1,1
Futurama_1_08377.png,1,1,0
Futurama_6_22537.png,0,1,0
Futurama_4_05689.png,0,1,1
Futurama_4_27841.png,0,0,0
Futurama_7_18409.png,1,1,0
Futurama_1_06385.png,1,1,0
Futurama_6_11545.png,1,1,1
Futurama_1_25585.png,1,1,1
Futurama_1_21601.png,0,1,1
Futurama_3_01945.png,0,1,1
Futurama_6_04129.png,0,0,1
Futurama_2_10945.png,0,0,0
Futurama_5_25393.png,1,1,1
Futurama_1_12337.png,0,1,1
Futurama_5_07105.png,1,1,0
Futurama_7_08065.png,0,0,0
Futurama_5_31129.png,0,0,0
Futurama_6_00961.png,0,0,0
Futurama_4_03577.png,0,0,1
Futurama_4_24241.png,0,0,0
Futurama_1_17929.png,1,1,0
Futurama_4_23665.png,0,0,0
Futurama_5_14665.png,0,0,0
Futurama_1_25993.png,0,0,1
Futurama_4_01633.png,1,1,0
Futurama_3_15289.png,0,1,0
Futurama_7_06625.png,0,1,0
Futurama_1_17785.png,0,1,0
Futurama_5_31153.png,0,0,0
Futurama_2_24217.png,1,1,0
Futurama_3_23281.png,0,0,1
Futurama_7_29065.png,1,1,0
Futurama_4_29665.png,0,0,0
Futurama_6_05833.png,0,1,0
Futurama_3_21817.png,0,0,1
Futurama_2_30361.png,0,0,1
Futurama_3_06217.png,0,0,0
Futurama_4_17977.png,1,0,0
Futurama_1_19489.png,1,0,0
Futurama_2_16801.png,0,0,0
Futurama_1_05473.png,0,0,0
Futurama_4_25441.png,1,0,0
Futurama_4_04993.png,1,0,1
Futurama_5_00049.png,1,1,0
Futurama_2_08545.png,0,0,0
Futurama_5_00481.png,0,0,0
Futurama_5_26089.png,0,0,1
Futurama_5_20833.png,0,0,0
Futurama_7_06721.png,0,1,0
Futurama_1_22825.png,0,1,1
Futurama_4_15385.png,0,0,0
Futurama_7_05017.png,0,0,0
Futurama_4_21097.png,0,0,0
Futurama_5_00385.png,0,0,0
Futurama_1_15577.png,0,1,1
Futurama_1_27913.png,0,0,0
Futurama_2_08785.png,1,0,0
Futurama_4_20473.png,1,0,0
Futurama_1_05401.png,0,0,0
Futurama_6_11473.png,1,1,1
Futurama_7_02233.png,0,0,0
Futurama_7_13273.png,0,0,0
Futurama_5_26881.png,1,1,1
Futurama_7_24457.png,0,0,1
Futurama_7_27073.png,0,0,1
Futurama_1_16417.png,1,0,0
Futurama_5_30625.png,0,0,0
Futurama_2_24985.png,0,0,0
Futurama_3_24193.png,1,0,0
Futurama_7_14089.png,0,1,0
Futurama_4_15745.png,1,0,0
Futurama_3_10153.png,0,1,1
Futurama_6_23713.png,0,0,0
Futurama_6_13105.png,1,1,1
Futurama_6_25489.png,0,1,0
Futurama_5_03769.png,0,1,1
Futurama_5_27793.png,0,0,0
Futurama_1_22369.png,0,1,1
Futurama_7_07249.png,0,1,1
Futurama_7_27649.png,0,0,0
Futurama_6_13129.png,1,1,1
Futurama_4_13273.png,1,0,0
Futurama_2_24025.png,0,0,0
Futurama_6_20545.png,0,0,0
Futurama_5_25129.png,0,0,0
Futurama_7_16513.png,0,0,0
Futurama_1_18841.png,0,1,0
Futurama_3_16441.png,0,1,0
Futurama_6_15601.png,0,0,0
Futurama_3_01633.png,0,0,1
Futurama_3_05857.png,1,1,1
Futurama_2_01225.png,0,0,0
Futurama_4_14161.png,0,1,0
Futurama_7_23113.png,0,0,0
Futurama_5_24025.png,0,0,0
Futurama_7_15097.png,1,1,1
Futurama_3_21841.png,0,0,1
Futurama_3_10681.png,1,1,0
Futurama_2_20425.png,1,1,0
Futurama_5_13321.png,1,1,0
Futurama_7_31105.png,0,0,0
Futurama_7_00985.png,0,0,1
Futurama_1_17665.png,0,1,1
Futurama_1_18049.png,0,0,0
Futurama_4_27193.png,1,0,0
Futurama_6_19705.png,0,0,0
Futurama_5_26665.png,0,0,1
Futurama_2_03481.png,0,0,1
Futurama_1_13753.png,1,0,0
Futurama_3_28609.png,0,1,1
Futurama_1_12409.png,0,1,1
Futurama_2_22849.png,1,1,0
Futurama_2_22993.png,0,0,1
Futurama_5_10993.png,1,0,0
Futurama_7_24841.png,1,0,0
Futurama_5_15721.png,0,0,0
Futurama_6_23449.png,0,0,0
Futurama_3_14137.png,1,1,1
Futurama_3_06409.png,0,0,0
Futurama_5_12193.png,1,1,0
Futurama_1_24169.png,1,0,0
Futurama_5_16561.png,0,0,0
Futurama_2_18337.png,1,1,0
Futurama_6_20353.png,0,0,0
Futurama_4_20665.png,1,0,0
Futurama_6_20089.png,0,0,0
Futurama_2_11785.png,0,0,0
Futurama_3_12001.png,1,1,1
Futurama_1_01561.png,0,1,0
Futurama_2_19921.png,0,0,1
Futurama_3_17137.png,1,0,1
Futurama_1_12073.png,0,1,0
Futurama_1_17281.png,0,0,0
Futurama_5_18721.png,0,0,0
Futurama_7_10297.png,1,1,0
Futurama_7_20137.png,0,1,1
Futurama_2_27409.png,1,1,0
Futurama_7_25561.png,0,0,1
Futurama_3_29593.png,0,0,0
Futurama_3_23425.png,0,0,0
Futurama_5_22945.png,0,0,0
Futurama_2_08161.png,0,0,0
Futurama_3_25609.png,0,0,1
Futurama_4_22777.png,0,0,0
Futurama_1_04705.png,0,0,0
Futurama_6_28777.png,1,1,1
Futurama_1_24889.png,1,1,1
Futurama_3_22033.png,0,0,1
Futurama_3_24697.png,0,0,1
Futurama_2_27241.png,1,1,0
Futurama_2_11377.png,0,0,1
Futurama_6_12361.png,0,1,0
Futurama_6_09361.png,1,0,0
Futurama_4_18817.png,1,0,0
Futurama_1_16705.png,0,1,1
Futurama_7_26209.png,1,0,0
Futurama_4_17497.png,1,0,0
Futurama_1_05665.png,0,1,0
Futurama_6_08833.png,0,1,0
Futurama_5_11521.png,1,1,0
Futurama_1_29521.png,0,0,0
Futurama_1_10393.png,0,1,0
Futurama_1_05041.png,0,0,0
Futurama_1_13441.png,0,1,1
Futurama_7_22993.png,0,0,1
Futurama_1_31129.png,0,0,0
Futurama_6_27217.png,0,1,0
Futurama_4_31681.png,0,0,0
Futurama_5_12937.png,0,0,0
Futurama_3_12313.png,1,1,1
Futurama_3_13609.png,0,0,0
Futurama_5_21049.png,0,0,0
Futurama_6_18097.png,0,1,0
Futurama_6_04633.png,0,0,0
Futurama_6_09481.png,1,0,1
Futurama_6_00409.png,0,0,0
Futurama_2_28705.png,0,0,1
Futurama_2_27601.png,0,1,0
Futurama_5_12505.png,1,1,0
Futurama_3_24169.png,1,0,0
Futurama_2_22345.png,1,0,0
Futurama_2_03889.png,1,0,0
Futurama_4_28441.png,1,0,1
Futurama_6_25513.png,0,1,0
Futurama_3_03073.png,1,0,1
Futurama_5_09073.png,1,0,1
Futurama_4_02065.png,1,1,0
Futurama_2_09937.png,1,0,0
Futurama_5_00721.png,0,0,0
Futurama_2_03457.png,0,0,1
Futurama_7_20641.png,0,1,0
Futurama_1_09073.png,0,0,0
Futurama_4_21361.png,1,0,0
Futurama_1_12841.png,0,1,1
Futurama_1_28345.png,0,0,0
Futurama_6_09217.png,0,1,0
Futurama_5_14809.png,1,1,0
Futurama_5_21553.png,0,1,1
Futurama_5_27289.png,0,0,0
Futurama_6_05545.png,1,0,1
Futurama_2_27169.png,1,1,0
Futurama_7_21577.png,0,1,1
Futurama_2_16681.png,0,1,0
Futurama_6_03865.png,0,0,0
Futurama_4_15025.png,0,0,0
Futurama_4_12553.png,1,1,1
Futurama_2_24433.png,0,0,0
Futurama_6_29929.png,0,0,0
Futurama_5_01153.png,0,0,0
Futurama_7_11233.png,0,1,0
Futurama_2_10537.png,0,0,0
Futurama_2_11473.png,0,0,1
Futurama_4_24433.png,1,1,1
Futurama_3_03721.png,0,1,0
Futurama_6_29305.png,0,1,0
Futurama_4_25801.png,1,1,0
Futurama_6_19369.png,0,0,0
Futurama_4_08065.png,0,0,1
Futurama_1_08713.png,1,1,0
Futurama_5_26353.png,0,0,0
Futurama_4_21961.png,1,1,1
Futurama_3_19513.png,0,0,1
Futurama_6_22921.png,0,1,0
Futurama_7_17089.png,1,1,0
Futurama_7_01633.png,0,0,0
Futurama_6_04921.png,0,1,0
Futurama_4_26425.png,0,0,0
Futurama_1_19753.png,0,0,1
Futurama_1_01489.png,0,1,0
Futurama_3_06745.png,0,1,1
Futurama_1_03625.png,0,1,0
Futurama_2_15745.png,0,0,0
Futurama_3_11785.png,0,0,1
Futurama_2_25681.png,1,1,0
Futurama_5_00457.png,0,0,0
Futurama_6_22801.png,0,1,0
Futurama_6_16369.png,0,1,0
Futurama_6_04177.png,0,0,1
Futurama_1_23761.png,0,1,0
Futurama_6_16969.png,0,0,0
Futurama_4_06265.png,1,0,1
Futurama_4_08713.png,0,0,0
Futurama_1_03313.png,0,1,0
Futurama_4_08137.png,0,1,0
Futurama_3_30769.png,0,0,0
Futurama_7_17233.png,1,1,0
Futurama_1_05545.png,0,0,0
Futurama_6_10225.png,1,1,0
Futurama_4_03409.png,1,0,1
Futurama_3_07657.png,0,1,0
Futurama_4_24865.png,0,0,1
Futurama_5_15889.png,0,0,0
Futurama_6_30697.png,0,0,0
Futurama_6_21049.png,0,1,0
Futurama_6_19249.png,0,0,0
Futurama_7_24433.png,0,0,1
Futurama_7_26569.png,0,1,1
Futurama_2_23905.png,0,0,0
Futurama_7_29113.png,1,1,0
Futurama_5_12817.png,0,0,0
Futurama_2_03697.png,1,0,0
Futurama_2_01177.png,0,0,0
Futurama_3_23593.png,0,0,1
Futurama_3_02617.png,1,1,0
Futurama_2_27217.png,1,1,0
Futurama_5_15793.png,0,0,0
Futurama_7_29857.png,0,1,0
Futurama_7_29617.png,1,1,0
Futurama_1_00577.png,0,1,0
Futurama_2_16345.png,0,0,0
